check_catalog_plugin_id|plugin_name|check_catalog_id|plugin_type_cd|check_param_id|field_name
1406|FIELDNAME|584|CONST||MeanRATAReferenceValue
1407|KEY|584|VALUE|1293|<RECORD IDENTIFIER>
1408|VALUE|584|VALUE|1293|MEAN_RATA_REF_VALUE
1418|FIELDNAME|590|CONST||StandardDeviationDifference
1419|KEY|590|VALUE|1293|<RECORD IDENTIFIER>
1420|FIELDNAME|591|CONST||ConfidenceCoefficient
1421|KEY|591|VALUE|1293|<RECORD IDENTIFIER>
1422|FIELDNAME|592|CONST||CO2OrO2ReferenceMethodCode
1423|KEY|592|VALUE|1293|<RECORD IDENTIFIER>
1424|VALUE|592|VALUE|1293|CO2_O2_REF_METHOD_CD
1425|FIELDNAME|594|CONST||TValue
1426|KEY|594|VALUE|1293|<RECORD IDENTIFIER>
1427|VALUE|593|VALUE|1293|REF_METHOD_CD
1428|FIELDNAME|593|CONST||ReferenceMethodCode
1429|KEY|593|VALUE|1293|<RECORD IDENTIFIER>
1440|FIELDNAME|600|CONST||BarometricPressure
1441|KEY|600|VALUE|1846|<RECORD IDENTIFIER>
1442|VALUE|600|VALUE|1846|BAROMETRIC_PRESSURE
1443|MINVALUE|600|CONST||20
1444|MAXVALUE|600|CONST||35
1445|VALUE|601|VALUE|1846|STATIC_STACK_PRESSURE
1446|FIELDNAME|601|CONST||StaticStackPressure
1447|KEY|601|VALUE|1846|<RECORD IDENTIFIER>
1448|MINVALUE|601|CONST||-30
1449|MAXVALUE|601|CONST||30
1450|FIELDNAME|602|CONST||PercentCO2
1451|KEY|602|VALUE|1846|<RECORD IDENTIFIER>
1452|VALUE|602|VALUE|1846|PERCENT_CO2
1453|MINVALUE|602|CONST||0.1
1454|MAXVALUE|602|CONST||20.0
1455|FIELDNAME|603|CONST||PercentO2
1456|KEY|603|VALUE|1846|<RECORD IDENTIFIER>
1457|VALUE|603|VALUE|1846|PERCENT_O2
1458|MINVALUE|603|CONST||0.1
1459|MAXVALUE|603|CONST||22.0
1460|FIELDNAME|605|CONST||PercentMoisture 
1461|KEY|605|VALUE|1846|<RECORD IDENTIFIER>
1462|VALUE|605|VALUE|1846|PERCENT_MOISTURE
1463|MINVALUE|605|CONST||0.1
1464|MAXVALUE|605|CONST||75.0
1467|FIELDNAME|606|CONST||DryMolecularWeight
1468|KEY|606|VALUE|1846|<RECORD IDENTIFIER>
1469|VALUE|606|VALUE|1846|DRY_MOLECULAR_WEIGHT
1470|MINVALUE|606|CONST||25
1471|MAXVALUE|606|CONST||35
1472|FIELDNAME|607|CONST||WetMolecularWeight
1473|KEY|607|VALUE|1846|<RECORD IDENTIFIER>
1474|VALUE|607|VALUE|1846|WET_MOLECULAR_WEIGHT
1475|MINVALUE|607|CONST||25
1476|MAXVALUE|607|CONST||35
1490|FIELDNAME|613|CONST||ProbeID
1491|KEY|613|VALUE|1806|<RECORD IDENTIFIER>
1497|FIELDNAME|617|CONST||VelocityCalibrationCoefficient
1498|KEY|617|VALUE|1806|<RECORD IDENTIFIER>
1499|VALUE|617|VALUE|1806|VEL_CAL_COEF
1500|MINVALUE|617|CONST||0.5
1501|MAXVALUE|617|CONST||1.5
1504|FIELDNAME|622|CONST||TStackTemperature
1505|KEY|622|VALUE|1806|<RECORD IDENTIFIER>
1506|VALUE|622|VALUE|1806|T_STACK_TEMP
1507|MINVALUE|622|CONST||0
1508|MAXVALUE|622|CONST||1000
1513|FIELDNAME|623|CONST||NumberWallEffectsPoints
1514|KEY|623|VALUE|1806|<RECORD IDENTIFIER>
1515|FIELDNAME|624|CONST||YawAngle
1516|KEY|624|VALUE|1806|<RECORD IDENTIFIER>
1517|VALUE|624|VALUE|1806|YAW_ANGLE
1518|MINVALUE|624|CONST||-90
1519|MAXVALUE|624|CONST||90
1520|FIELDNAME|625|CONST||PitchAngle
1521|KEY|625|VALUE|1806|<RECORD IDENTIFIER>
1522|VALUE|625|VALUE|1806|PITCH_ANGLE
1523|MINVALUE|625|CONST||-90
1524|MAXVALUE|625|CONST||90
1527|FIELDNAME|628|CONST||PressureMeasureCode
1528|KEY|628|VALUE|1806|<RECORD IDENTIFIER>
1549|KEY|60|VALUE|290|<RECORD IDENTIFIER>
1559|KEY|73|VALUE|699|<RECORD IDENTIFIER>
1560|KEY|41|VALUE|290|<RECORD IDENTIFIER>
1561|MISSING|41|VALUE|370|
1603|KEY|661|VALUE|290|<RECORD IDENTIFIER>
1604|PARAMETER|661|VALUE|290|PARAMETER_CD
1609|LOCATION TYPE|16|VALUE|901|
1611|KEY|37|VALUE|290|<RECORD IDENTIFIER>
1616|VALUE|102|VALUE|258|FUEL_CD
1617|FIELDNAME|102|CONST||FuelCode
1618|KEY|171|VALUE|349|<RECORD IDENTIFIER>
1621|KEY|669|VALUE|290|<RECORD IDENTIFIER>
1623|LOCATION|534|VALUE||
1641|INCOMPLETE COMPONENT|108|VALUE|971|
1642|MISSING COMPONENT|108|VALUE|462|
1643|VALUE|298|VALUE|584|SPAN_METHOD_CD
1644|FIELDNAME|298|CONST||SpanMethodCode
1645|KEY|298|VALUE|584|<RECORD IDENTIFIER>
1660|MISSING FUEL|669|VALUE|854|
1661|INCOMPLETE FUEL|669|VALUE|989|
1662|KEY|686|VALUE|290|<RECORD IDENTIFIER>
1663|MISSING FUEL|686|VALUE|994|
1664|INCOMPLETE FUEL|686|VALUE|996|
1671|SYSTEM TYPE|686|VALUE|997|
1676|FIELDNAME|411|CONST||QualificationTypeCode
1677|KEY|411|VALUE|1488|<RECORD IDENTIFIER>
1678|VALUE|411|VALUE|1488|QUAL_TYPE_CD
1682|VALUE|422|VALUE|1490|YR1_QUAL_DATA_TYPE_CD
1683|FIELDNAME|422|CONST||Yr1QualificationDataTypeCode
1684|KEY|422|VALUE|1490|<RECORD IDENTIFIER>
1689|INCOMPLETE FORMULAS|154|VALUE|1015|
1690|KEY|160|VALUE|480|<RECORD IDENTIFIER>
1691|KEY|285|VALUE|701|<RECORD IDENTIFIER>
1692|SYSTEM TYPE|285|VALUE|701|SYS_TYPE_CD
1693|KEY|692|VALUE|701|<RECORD IDENTIFIER>
1694|LOCATION|128|VALUE|492|MON_LOC_ID
1695|FIELDNAME|130|CONST||SerialNumber
1696|KEY|130|VALUE|492|<RECORD IDENTIFIER>
1702|KEY|693|VALUE|492|<RECORD IDENTIFIER>
1704|KEY|157|VALUE|492|<RECORD IDENTIFIER>
1706|KEY|163|VALUE|513|<RECORD IDENTIFIER>
1707|KEY|694|VALUE|513|<RECORD IDENTIFIER>
1711|KEY|155|VALUE|513|<RECORD IDENTIFIER>
1712|SPAN PARAMETER|155|VALUE|492|COMPONENT_TYPE_CD
1713|RANGE|155|VALUE|513|ANALYZER_RANGE_CD
1714|KEY|696|VALUE|513|<RECORD IDENTIFIER>
1715|SPAN PARAMETER|696|VALUE|492|COMPONENT_TYPE_CD
1716|RANGE|696|VALUE|513|ANALYZER_RANGE_CD
1717|SCALE|696|CONST||low-scale
1718|SCALE|155|CONST||high-scale
1723|KEY|697|VALUE|492|<RECORD IDENTIFIER>
1724|RANGE|161|VALUE|513|ANALYZER_RANGE_CD
1725|COMPONENT|161|VALUE|492|COMPONENT_TYPE_CD
1726|ID|45|VALUE|258|SYSTEM_IDENTIFIER
1727|LOCATION|45|VALUE||
1728|ID|165|VALUE|349|FORMULA_IDENTIFIER
1731|VALUE|167|VALUE|349|EQUATION_CD
1734|VALUE|166|VALUE|349|PARAMETER_CD
1735|KEY|698|VALUE|699|<RECORD IDENTIFIER>
1740|KEY|183|VALUE|349|<RECORD IDENTIFIER>
1741|KEY|184|VALUE|349|<RECORD IDENTIFIER>
1743|PARAMETER|184|VALUE|349|PARAMETER_CD
1744|CODE|184|VALUE|349|EQUATION_CD
1745|COMPONENT AND BASIS|184|VALUE|579|
1746|SYSTEM TYPE|184|VALUE|579|
1748|KEY|180|VALUE|349|<RECORD IDENTIFIER>
1751|KEY|699|VALUE|349|<RECORD IDENTIFIER>
1752|CODE|699|VALUE|349|EQUATION_CD
1753|METHOD|699|CONST||HI/CALC
1754|PARAMETER|699|VALUE|349|PARAMETER_CD
1755|LOCATION TYPE|699|VALUE|901|
1756|FIELDNAME|205|CONST||ComponentTypeCode
1757|MINVALUE|192|VALUE|1030|
1758|MAXVALUE|192|VALUE|1029|
1761|MPC/MEC|192|VALUE|1037|
1762|FIELDNAME|193|CONST||FullScaleRange
1764|VALUE|187|VALUE|584|MPC_VALUE
1765|VALUE|188|VALUE|584|MEC_VALUE
1768|VALUE|224|VALUE|584|DEFAULT_HIGH_RANGE
1769|FIELDNAME|224|CONST||DefaultHighRange
1770|TYPE|224|VALUE|584|COMPONENT_TYPE_CD
1774|KEY|213|VALUE|584|<RECORD IDENTIFIER>
1775|KEY|236|VALUE|584|<RECORD IDENTIFIER>
1777|KEY|702|VALUE|584|<RECORD IDENTIFIER>
1781|LOCATION TYPE|238|VALUE|901|
1783|FUEL|240|VALUE|326|FUEL_CD
1786|KEY|245|VALUE|326|<RECORD IDENTIFIER>
1787|VALUE|245|VALUE|326|DEFAULT_VALUE
1788|MAXIMUM|269|VALUE|697|
1820|DATE|706|VALUE|1011|Current Date
1821|HOUR|706|VALUE|1012|Current Hour
1833|KEY|345|VALUE|699|STACK_NAME
1835|INVALID FUEL|37|VALUE|1120|
1839|PROGRAM|362|VALUE|307|PRG_CD
1841|METHOD|362|CONST||NOX (or NOXM for an LME unit)
1843|PROGRAM|361|VALUE|307|PRG_CD
1844|METHOD|361|CONST||NOXR (or NOXM for an LME Unit)
1846|KEY|719|VALUE|290|<RECORD IDENTIFIER>
1848|ORIS CODE|776|VALUE|1131|ORIS_CODE
1849|UNIT ID|777|VALUE|1133|UNITID
1850|ORIS CODE|777|VALUE|1133|ORIS_CODE
1851|STACK/PIPE ID|778|VALUE|1134|STACK_NAME
1853|UNIT ID|780|VALUE|1138|UNITID
1854|SYSTEM ID|780|VALUE|1138|SYSTEM_IDENTIFIER
1855|SYSTEM TYPE|780|VALUE|1138|SYS_TYPE_CD
1857|COMPONENT TYPE|781|VALUE|1139|COMPONENT_TYPE_CD
1858|COMPONENT ID|781|VALUE|1139|COMPONENT_IDENTIFIER
1859|UNIT ID|781|VALUE|1139|UNITID
1867|FORMULA TYPE|783|VALUE|1141|
1869|SYSTEM TYPE|783|VALUE|258|SYS_TYPE_CD
1871|MISSING DEFAULT|661|VALUE|1142|
1872|INVALID DEFAULT|661|VALUE|1143|
1873|KEY|176|VALUE|258|<RECORD IDENTIFIER>
1875|COMPTYPE|207|VALUE|1145|COMPONENT_TYPE_CD
1877|KEY|784|VALUE|1145|<RECORD IDENTIFIER>
1878|FIELDNAME|784|CONST||TestReasonCode
1879|VALUE|784|VALUE|1145|TEST_REASON_CD
1884|KEY|451|VALUE|1728|<RECORD IDENTIFIER>
1885|FIELDNAME|451|CONST||SpanScaleCode
1886|VALUE|451|VALUE|1728|SPAN_SCALE_CD
1899|TESTTYPE|435|VALUE|2967|""
1901|FIELDNAME|787|CONST||TestResultCode
1902|KEY|787|VALUE|1145|<RECORD IDENTIFIER>
1903|VALUE|787|VALUE|1145|TEST_RESULT_CD
1908|KEY|789|VALUE|1147|<RECORD IDENTIFIER>
1918|KEY|792|VALUE|1147|<RECORD IDENTIFIER>
1919|KEY|455|VALUE|1147|<RECORD IDENTIFIER>
1920|UNIT ID|362|VALUE|307|UNITID
1921|KEY|147|VALUE|513|<RECORD IDENTIFIER>
1927|UNIT ID|799|VALUE|307|UNITID
1928|LOCATION|88|VALUE|699|<RECORD IDENTIFIER>
1935|EQUATION CODE|804|VALUE|1067|
1941|EQCODE|818|VALUE|1248|
1946|PERCENT|824|VALUE|1638|
1959|FIELDNAME|843|CONST||TestReasonCode
1960|KEY|843|VALUE|1597|<RECORD IDENTIFIER>
1961|FIELDNAME|845|CONST||TestResultCode
1962|KEY|845|VALUE|1597|<RECORD IDENTIFIER>
1984|KEY|862|VALUE|1596|<RECORD IDENTIFIER>
1985|FIELDNAME|862|CONST||UpscaleGasLevelCode
2004|FIELDNAME|869|CONST||ZeroMeasuredValue
2005|KEY|869|VALUE|1596|<RECORD IDENTIFIER>
2006|FIELDNAME|870|CONST||UpscaleMeasuredValue
2007|KEY|870|VALUE|1596|<RECORD IDENTIFIER>
2008|FIELDNAME|871|CONST||ZeroCalibrationError
2009|KEY|871|VALUE|1596|<RECORD IDENTIFIER>
2010|KEY|872|VALUE|1596|<RECORD IDENTIFIER>
2011|FIELDNAME|872|CONST||UpscaleCalibrationError
2012|FIELDNAME|873|CONST||ZeroReferenceValue
2013|KEY|873|VALUE|1596|<RECORD IDENTIFIER>
2014|FIELDNAME|874|CONST||UpscaleReferenceValue
2015|KEY|874|VALUE|1596|<RECORD IDENTIFIER>
2021|KEY|881|VALUE|1747|<RECORD IDENTIFIER>
2022|PERCENT|881|VALUE|1751|
2026|COMPTYPE|917|VALUE|1963|COMPONENT_TYPE_CD
2028|PERCENT|919|VALUE|1967|
2034|KEY|928|CONST||the test
2035|LEVEL|968|VALUE|1647|OP_LEVEL_CD
2036|KEY|972|VALUE|1647|<RECORD IDENTIFIER>
2038|KEY|1006|VALUE|1711|<RECORD IDENTIFIER>
2039|TEST BASIS INDICATOR|1006|VALUE|1711|TEST_BASIS_CD
2041|COMPTYPE|1037|VALUE|2011|COMPONENT_TYPE_CD
2043|COMPTYPE|1040|VALUE|2021|COMPONENT_TYPE_CD
2044|SAMPLE-METHOD|1040|VALUE|2021|ACQ_CD
2049|SYSPARM|1160|VALUE|2095|SYS_TYPE_CD
2056|KEY|1172|VALUE|2125|<RECORD IDENTIFIER>
2060|KEY|1176|VALUE|2095|<RECORD IDENTIFIER>
2061|KEY|1177|VALUE|2095|<RECORD IDENTIFIER>
2063|SYSTEM|1179|VALUE|2117|
2068|KEY|1183|VALUE|2109|<RECORD IDENTIFIER>
2069|KEY|1184|VALUE|2109|<RECORD IDENTIFIER>
2070|KEY|1185|VALUE|2109|<RECORD IDENTIFIER>
2071|KEY|1186|VALUE|2109|<RECORD IDENTIFIER>
2074|KEY|1188|VALUE|2158|<RECORD IDENTIFIER>
2076|LEVEL|1249|VALUE|2403|
2104|KEY|1333|VALUE|2182|<RECORD IDENTIFIER>
2105|KEY|1334|VALUE|2182|<RECORD IDENTIFIER>
2106|KEY|1335|VALUE|2182|<RECORD IDENTIFIER>
2136|KEY|595|VALUE|1293|<RECORD IDENTIFIER>
2138|VALUE|843|VALUE|1597|TEST_REASON_CD
2139|VALUE|845|VALUE|1597|TEST_RESULT_CD
2142|KEY|863|VALUE|1596|<RECORD IDENTIFIER>
2143|KEY|866|VALUE|1596|<RECORD IDENTIFIER>
2144|VALUE|862|VALUE|1596|UPSCALE_GAS_LEVEL_CD
2146|KEY|568|VALUE|1304|<RECORD IDENTIFIER>
2147|FIELDNAME|1371|CONST||TestReasonCode
2148|KEY|1371|CONST||this RATA
2149|FIELDNAME|1373|CONST||TestResultCode
2150|KEY|1373|CONST||this RATA
2151|VALUE|1373|VALUE|1269|TEST_RESULT_CD
2152|VALUE|1371|VALUE|1269|TEST_REASON_CD
2153|VALUE|628|VALUE|1806|PRESSURE_MEAS_CD
2156|KEY|1387|VALUE|1269|<RECORD IDENTIFIER>
2157|VALUE|1387|VALUE|1269|RATA_FREQUENCY_CD
2159|FIELDNAME|1368|CONST||TestNumber
2165|FIELDNAME|891|CONST||TestReasonCode
2166|KEY|891|VALUE|1730|<RECORD IDENTIFIER>
2167|VALUE|891|VALUE|1730|TEST_REASON_CD
2168|FIELDNAME|893|CONST||TestResultCode
2169|KEY|893|VALUE|1730|<RECORD IDENTIFIER>
2170|VALUE|893|VALUE|1730|TEST_RESULT_CD
2171|FIELDNAME|905|CONST||TotalCycleTime
2173|KEY|905|VALUE|1730|<RECORD IDENTIFIER>
2174|FIELDNAME|907|CONST||GasLevelCode
2176|KEY|907|VALUE|1747|<RECORD IDENTIFIER>
2177|VALUE|907|VALUE|1747|GAS_LEVEL_CD
2178|FIELDNAME|908|CONST||CalibrationGasValue
2179|KEY|908|VALUE|1747|<RECORD IDENTIFIER>
2180|KEY|909|VALUE|1747|<RECORD IDENTIFIER>
2181|KEY|912|VALUE|1747|<RECORD IDENTIFIER>
2182|FIELDNAME|914|CONST||ComponentCycleTime
2183|KEY|914|VALUE|1747|<RECORD IDENTIFIER>
2184|FIELDNAME|915|CONST||BeginMonitorValue
2185|KEY|915|VALUE|1747|<RECORD IDENTIFIER>
2186|KEY|916|VALUE|1747|<RECORD IDENTIFIER>
2187|KEY|490|VALUE|1293|<RECORD IDENTIFIER>
2192|FIELDNAME|1012|CONST||TestReasonCode
2193|KEY|1012|VALUE|1711|<RECORD IDENTIFIER>
2194|VALUE|1012|VALUE|1711|TEST_REASON_CD
2195|FIELDNAME|1014|CONST||TestResultCode
2196|KEY|1014|VALUE|1711|<RECORD IDENTIFIER>
2198|KEY|1022|VALUE|1728|<RECORD IDENTIFIER>
2204|FIELDNAME|994|CONST||OperatingLevelCode
2205|KEY|994|VALUE|1647|<RECORD IDENTIFIER>
2206|VALUE|994|VALUE|1647|OP_LEVEL_CD
2207|FIELDNAME|995|CONST||RATATestNumber
2208|KEY|995|VALUE|1647|<RECORD IDENTIFIER>
2217|FIELDNAME|1046|CONST||TestReasonCode
2218|KEY|1046|VALUE|2011|<RECORD IDENTIFIER>
2219|VALUE|1046|VALUE|2011|TEST_REASON_CD
2220|FIELDNAME|1050|CONST||TestResultCode
2221|KEY|1050|VALUE|2011|<RECORD IDENTIFIER>
2222|VALUE|1050|VALUE|2011|TEST_RESULT_CD
2224|FIELDNAME|1062|CONST||AccuracyTestMethodCode
2225|KEY|1062|VALUE|2011|<RECORD IDENTIFIER>
2229|FIELDNAME|1138|CONST||TestReasonCode
2230|KEY|1138|VALUE|2081|<RECORD IDENTIFIER>
2231|FIELDNAME|1140|CONST||TestResultCode
2232|KEY|1140|VALUE|2081|<RECORD IDENTIFIER>
2233|VALUE|1140|VALUE|2081|TEST_RESULT_CD
2242|KEY|1399|VALUE|1846|<RECORD IDENTIFIER>
2243|KEY|1400|VALUE|1846|<RECORD IDENTIFIER>
2247|FIELDNAME|1193|CONST||TestReasonCode
2248|KEY|1193|VALUE|2095|<RECORD IDENTIFIER>
2249|VALUE|1193|VALUE|2095|TEST_REASON_CD
2250|FIELDNAME|1207|CONST||OperatingLevelForRun
2251|KEY|1207|VALUE|2032|<RECORD IDENTIFIER>
2252|FIELDNAME|1209|CONST||MeanReferenceValue
2253|KEY|1209|VALUE|2124|<RECORD IDENTIFIER>
2254|FIELDNAME|1210|CONST||AverageHourlyHeatInputRate
2255|KEY|1210|VALUE|2124|<RECORD IDENTIFIER>
2258|FIELDNAME|1214|CONST||RunNumber
2259|KEY|1214|VALUE|2125|<RECORD IDENTIFIER>
2260|FIELDNAME|1215|CONST||ReferenceValue
2261|KEY|1215|VALUE|2125|<RECORD IDENTIFIER>
2262|FIELDNAME|1216|CONST||HourlyHeatInputRate
2263|KEY|1216|VALUE|2125|<RECORD IDENTIFIER>
2264|FIELDNAME|1217|CONST||TotalHeatInput
2265|KEY|1217|VALUE|2125|<RECORD IDENTIFIER>
2266|FIELDNAME|1218|CONST||ResponseTime
2267|KEY|1218|VALUE|2125|<RECORD IDENTIFIER>
2268|KEY|1220|VALUE|2125|<RECORD IDENTIFIER>
2269|KEY|1223|VALUE|2125|<RECORD IDENTIFIER>
2284|FIELDNAME|1275|CONST||TestReasonCode
2286|KEY|1275|VALUE|2372|<RECORD IDENTIFIER>
2287|VALUE|1275|VALUE|2372|TEST_REASON_CD
2288|FIELDNAME|1287|CONST||OperatingConditionCode
2289|KEY|1287|VALUE|2372|<RECORD IDENTIFIER>
2290|FIELDNAME|1290|CONST||FuelCode
2291|KEY|1290|VALUE|2372|<RECORD IDENTIFIER>
2292|FIELDNAME|1295|CONST||OperatingLevelForRun
2293|KEY|1295|VALUE|2376|<RECORD IDENTIFIER>
2294|FIELDNAME|1296|CONST||RunNumber
2295|KEY|1296|VALUE|2376|<RECORD IDENTIFIER>
2301|KEY|1402|VALUE|1304|<RECORD IDENTIFIER>
2312|TESTTYPE|933|CONST||OOC Test
2313|FIELDNAME|934|CONST||TestReasonCode
2315|KEY|934|VALUE|1963|<RECORD IDENTIFIER>
2316|VALUE|934|VALUE|1963|TEST_REASON_CD
2320|FIELDNAME|946|CONST||OnlineZeroReferenceValue
2321|KEY|946|VALUE|1963|<RECORD IDENTIFIER>
2322|FIELDNAME|947|CONST||OnlineUpscaleReferenceValue
2323|KEY|947|VALUE|1963|<RECORD IDENTIFIER>
2326|KEY|950|VALUE|1963|<RECORD IDENTIFIER>
2327|FIELDNAME|951|CONST||OnlineUpscaleMeasuredValue
2328|KEY|951|VALUE|1963|<RECORD IDENTIFIER>
2329|FIELDNAME|952|CONST||OfflineZeroMeasuredValue
2330|KEY|952|VALUE|1963|<RECORD IDENTIFIER>
2331|FIELDNAME|953|CONST||OfflineUpscaleMeasuredValue
2332|KEY|953|VALUE|1963|<RECORD IDENTIFIER>
2333|KEY|954|VALUE|1963|<RECORD IDENTIFIER>
2334|FIELDNAME|954|CONST||OnlineZeroCalibrationError
2335|FIELDNAME|955|CONST||OnlineUpscaleCalibrationError
2336|KEY|955|VALUE|1963|<RECORD IDENTIFIER>
2337|FIELDNAME|956|CONST||OfflineZeroCalibrationError
2338|KEY|956|VALUE|1963|<RECORD IDENTIFIER>
2339|FIELDNAME|957|CONST||OfflineUpscaleCalibrationError
2340|KEY|957|VALUE|1963|<RECORD IDENTIFIER>
2522|VALUE|760|VALUE|1358|DUCT_DEPTH
2341|FIELDNAME|958|CONST||UpscaleGasLevelCode
2342|KEY|958|VALUE|1963|<RECORD IDENTIFIER>
2343|VALUE|958|VALUE|1963|UPSCALE_GAS_LEVEL_CD
2345|TYPE|960|CONST||Online Upscale
2347|TYPE|961|CONST||Offline Zero
2362|FIELDNAME|1363|CONST||Year/Quarter
2363|KEY|1363|VALUE|2193|<RECORD IDENTIFIER>
2367|FIELDNAME|1365|CONST||SpanScaleCode
2368|KEY|1365|VALUE|2193|<RECORD IDENTIFIER>
2370|FIELDNAME|1366|CONST||ExtensionOrExemptionCode
2371|KEY|1366|VALUE|2193|<RECORD IDENTIFIER>
2373|FIELDNAME|1367|CONST||FuelCode
2374|KEY|1367|VALUE|2193|<RECORD IDENTIFIER>
2378|KEY|1368|CONST||this test
2385|FIELDNAME|1341|CONST||QACertEventDate
2386|KEY|1341|VALUE|2182|<RECORD IDENTIFIER>
2395|FIELDNAME|1071|CONST||TestReasonCode
2396|KEY|1071|VALUE|2021|<RECORD IDENTIFIER>
2397|VALUE|1071|VALUE|2021|TEST_REASON_CD
2398|FIELDNAME|1073|CONST||TestResultCode
2399|KEY|1073|VALUE|2021|<RECORD IDENTIFIER>
2400|VALUE|1073|VALUE|2021|TEST_RESULT_CD
2405|VALUE|1088|VALUE|2021|LOW_LEVEL_ACCURACY_SPEC_CD
2406|FIELDNAME|1088|CONST||LowLevelAccuracySpecCode
2407|KEY|1088|VALUE|2021|<RECORD IDENTIFIER>
2408|VALUE|1090|VALUE|2021|MID_LEVEL_ACCURACY_SPEC_CD
2409|FIELDNAME|1090|CONST||MidLevelAccuracySpecCode
2410|KEY|1090|VALUE|2021|<RECORD IDENTIFIER>
2411|VALUE|1092|VALUE|2021|HIGH_LEVEL_ACCURACY_SPEC_CD
2412|FIELDNAME|1092|CONST||HighLevelAccuracySpecCode
2413|KEY|1092|VALUE|2021|<RECORD IDENTIFIER>
2414|FIELDNAME|487|CONST||OperatingLevelCode
2416|KEY|487|VALUE|1293|<RECORD IDENTIFIER>
2419|VALUE|487|VALUE|1293|OP_LEVEL_CD
2420|SYSTEM TYPE|593|VALUE|1269|SYS_TYPE_CD
2422|RUNS|481|VALUE|1278|
2423|SYSTEM TYPE|510|VALUE|1304|SYS_TYPE_CD
2424|METHOD|510|VALUE|1304|REF_METHOD_CD
2425|MISSING COMPONENT|1407|CONST||PRB
2426|KEY|1407|VALUE|258|<RECORD IDENTIFIER>
2428|SYSTEM TYPE|1407|VALUE|258|SYS_TYPE_CD
2430|INCOMPLETE COMPONENT|1407|CONST||PRB
2433|FIELDNAME|1408|CONST||AverageGrossUnitLoad
2434|KEY|1408|VALUE|1293|<RECORD IDENTIFIER>
2435|VALUE|1408|VALUE|1293|AVG_GROSS_UNIT_LOAD
2436|FIELDNAME|586|CONST||MeanDifference
2437|KEY|586|VALUE|1293|<RECORD IDENTIFIER>
2439|TEST|490|CONST||RATA
2440|TEST|455|CONST||linearity check
2441|FIELDNAME|1410|CONST||RelativeAccuracy
2442|KEY|1410|VALUE|1293|<RECORD IDENTIFIER>
2443|VALUE|1410|VALUE|1293|RELATIVE_ACCURACY
2444|FIELDNAME|490|CONST||RelativeAccuracy
2445|FIELDNAME|456|CONST||TestResultCode
2446|KEY|456|VALUE|1145|<RECORD IDENTIFIER>
2447|VALUE|456|VALUE|1145|TEST_RESULT_CD
2452|FIELDNAME|502|CONST||APSIndicator
2453|FIELDNAME|504|CONST||BiasAdjustmentFactor
2454|VALUE|504|VALUE|1293|BIAS_ADJ_FACTOR
2457|KEY|1409|VALUE|1293|<RECORD IDENTIFIER>
2458|VALUE|1307|VALUE|1329|TEST_CLAIM_CD
2459|FIELDNAME|1307|CONST||TestClaimCode
2460|KEY|1307|VALUE|1329|<RECORD IDENTIFIER>
2461|LEVEL|1309|CONST||high
2462|FIELDNAME|1309|CONST||HighLoadPercentage
2463|KEY|1309|VALUE|1329|<RECORD IDENTIFIER>
2464|VALUE|1309|VALUE|1329|HI_LOAD_PCT
2466|MAXVALUE|1309|CONST||100
2467|MINVALUE|1309|CONST||0
2468|FIELDNAME|1412|CONST||LowLoadPercentage
2469|KEY|1412|VALUE|1329|<RECORD IDENTIFIER>
2470|VALUE|1412|VALUE|1329|LOW_LOAD_PCT
2471|MINVALUE|1412|CONST||0
2472|MAXVALUE|1412|CONST||100
2473|LEVEL|1412|CONST||low
2474|FIELDNAME|1411|CONST||MidLoadPercentage
2475|KEY|1411|VALUE|1329|<RECORD IDENTIFIER>
2476|VALUE|1411|VALUE|1329|MID_LOAD_PCT
2477|MINVALUE|1411|CONST||0
2478|MAXVALUE|1411|CONST||100
2479|LEVEL|1411|CONST||mid
2480|FIELDNAME|1413|CONST||BeginDate
2481|KEY|1413|VALUE|1329|<RECORD IDENTIFIER>
2482|FIELDNAME|1414|CONST||EndDate
2483|KEY|1414|VALUE|1329|<RECORD IDENTIFIER>
2484|FIELDNAME|506|CONST||TestResultCode
2485|KEY|506|VALUE|1269|<RECORD IDENTIFIER>
2486|VALUE|506|VALUE|1269|TEST_RESULT_CD
2487|FIELDNAME|1387|CONST||RATAFrequencyCode
2489|FIELDNAME|1386|CONST||OverallRelativeAccuracy
2490|KEY|1386|VALUE|1269|<RECORD IDENTIFIER>
2491|VALUE|1386|VALUE|1269|RELATIVE_ACCURACY
2494|FIELDNAME|505|CONST||OverallBiasAdjustmentFactor
2495|KEY|505|VALUE|1269|<RECORD IDENTIFIER>
2498|KEY|67|VALUE|290|<RECORD IDENTIFIER>
2499|LOCATION TYPE|13|VALUE|901|
2500|VALUE|274|VALUE|701|MAX_RATE
2503|FIELDNAME|308|CONST||LowerOperationBoundary
2504|KEY|308|VALUE|364|<RECORD IDENTIFIER>
2505|VALUE|308|VALUE|364|LOW_OP_BOUNDARY
2506|DATE|297|VALUE|364|LOAD_ANALYSIS_DATE
2507|DATEFIELD2|297|CONST||BeginDate
2508|DATEFIELD1|297|CONST||LoadAnalysisDate
2515|KEY|1438|VALUE|364|<RECORD IDENTIFIER>
2516|FIELDNAME|1438|CONST||SecondNormalIndicator
2517|FIELDNAME|759|CONST||DuctWidth
