check_catalog_param_id|check_catalog_id|check_param_id|check_param_usage_cd
7010|1803|1304|REQ
7011|1718|2219|REQ
7012|1718|2209|REQ
7013|1745|1437|REQ
7015|1419|340|REQ
7018|1454|2216|REQ
7019|1455|2216|REQ
7020|1456|2216|REQ
7021|1468|2216|REQ
7022|1469|2216|REQ
7023|1470|2216|REQ
7024|1719|2219|REQ
7026|1702|2220|OUT
7027|1702|2221|OUT
7028|1702|2222|OUT
7029|1719|2220|REQ
7030|537|1646|OUT
7031|537|866|OUT
7032|537|2223|REQ
7035|975|2220|REQ
7036|975|1263|OUT
7037|975|1645|OUT
7038|1574|2221|REQ
7039|1574|1656|OUT
7040|1574|1657|OUT
7041|1702|2224|REQ
7042|1702|2223|OUT
7043|1719|2229|REQ
7050|1718|2229|REQ
7051|1718|2223|REQ
7052|1720|2229|REQ
7053|1720|2221|REQ
7054|1720|2219|REQ
7058|1730|2229|REQ
7059|1730|2222|REQ
7060|1730|2219|REQ
7061|1721|2219|REQ
7063|1721|2229|REQ
7065|1722|2219|REQ
7067|1722|1997|REQ
7068|1722|2229|REQ
7070|1176|2230|REQ
7071|1754|2230|OUT
7072|1804|2230|REQ
7073|1804|2169|REQ
7074|1804|328|REQ
7075|1804|2095|REQ
7077|1733|2229|REQ
7079|1733|2231|REQ
7083|1732|2065|REQ
7098|1577|864|REQ
7100|1732|2233|REQ
7104|1732|2232|REQ
7105|1732|1801|REQ
7106|1732|1983|REQ
7109|320|2237|REQ
7110|354|2237|REQ
7111|333|2237|REQ
7117|1762|2688|REQ
7118|1762|2233|REQ
7119|1762|2232|REQ
7127|1718|2238|REQ
7128|1719|2238|REQ
7129|1720|2238|REQ
7130|1721|2238|REQ
7131|1722|2238|REQ
7132|1730|2238|REQ
7134|535|2238|REQ
7135|537|927|REQ
7136|1574|2239|REQ
7137|1421|2241|REQ
7139|1421|2240|REQ
7140|1762|2238|REQ
7142|996|862|REQ
7145|1577|2242|REQ
7146|1577|862|REQ
7152|1809|2245|OUT
7153|1809|1937|OUT
7154|1809|1938|OUT
7155|793|1151|OPT
7156|793|1152|OPT
7157|793|1153|OPT
7158|793|1397|REQ
7159|793|1575|REQ
7160|793|1574|REQ
7161|797|1154|OPT
7162|797|1155|OPT
7163|797|1156|OPT
7164|444|1163|OPT
7165|445|1159|OPT
7167|1810|1661|REQ
7168|1810|1662|REQ
7169|1810|1386|REQ
7171|1812|290|REQ
7172|1812|348|REQ
7173|1812|403|REQ
7174|1812|404|REQ
7175|1812|405|REQ
7176|1812|406|REQ
7177|1812|402|REQ
7178|1812|294|REQ
7179|1812|292|REQ
7180|127|487|OPT
7181|127|488|OPT
7182|127|484|OPT
7183|127|486|OPT
7194|1392|2246|OUT
7195|1400|2246|REQ
7196|528|2246|REQ
7206|1702|2247|OUT
7207|1702|2248|OUT
7208|1702|2249|OUT
7210|1814|2247|REQ
7211|1814|2248|REQ
7212|1814|2249|REQ
7214|1814|2219|REQ
7215|1814|2209|REQ
7216|1814|2238|REQ
7217|1814|2229|REQ
7222|240|340|REQ
7229|182|2210|OUT
7233|640|866|REQ
7234|1815|2228|REQ
7235|1815|2251|REQ
7236|1815|2252|OUT
7237|1815|2253|OUT
7239|1421|1263|REQ
7240|1718|2228|REQ
7241|1719|2228|REQ
7242|1720|2228|REQ
7243|1721|2228|REQ
7244|1722|2228|REQ
7245|1730|2228|REQ
7246|1814|2228|REQ
7247|1581|2080|OUT
7248|1581|2231|REQ
7249|1816|1147|REQ
7250|1816|1145|REQ
7251|1816|1561|REQ
7252|1816|2255|OUT
7253|1816|2256|OUT
7254|1816|2257|OUT
7255|1816|2258|OUT
7256|1581|2259|REQ
7261|1754|2260|OUT
7262|1162|2260|REQ
7263|1756|2260|REQ
7264|1162|2175|REQ
7268|1817|1510|REQ
7269|1817|1307|REQ
7270|1817|1269|REQ
7271|1817|1293|REQ
7272|1817|700|REQ
7273|490|2261|REQ
7274|1817|2261|REQ
7275|1817|2262|OUT
7276|1817|2263|OUT
7277|1817|2264|OUT
7278|1817|2265|OUT
7279|1817|2266|OUT
7280|1817|2267|OUT
7281|1817|2268|OUT
7282|1817|2269|OUT
7283|1817|2270|OUT
7284|1817|2271|OUT
7285|1817|2272|OUT
7293|691|909|OPT
7302|1819|1846|REQ
7303|1819|1293|REQ
7304|1819|1858|REQ
7305|1819|1510|REQ
7307|1819|2275|OUT
7308|1819|2276|OUT
7309|1819|2277|OUT
7310|1819|2278|OUT
7311|1819|2279|OUT
7312|1819|2280|OUT
7313|1501|1549|OPT
7314|14|292|REQ
7315|16|292|OUT
7318|268|666|OPT
7319|269|664|OPT
7320|245|666|OPT
7321|249|668|OPT
7337|1820|1846|REQ
7338|1820|1806|REQ
7339|1820|1510|REQ
7340|1820|2285|OUT
7341|1818|1269|REQ
7342|1818|1563|REQ
7343|709|1386|OPT
7345|1818|2286|OUT
7346|1818|2287|OUT
7350|1822|1647|REQ
7351|1822|384|REQ
7352|1822|2288|OUT
7353|1822|2289|OUT
7354|1822|2290|OUT
7355|1822|2291|OUT
7357|1818|345|REQ
7359|1823|1596|REQ
7360|1823|531|REQ
7361|1823|459|REQ
7362|1823|2292|OUT
7363|1823|2293|OUT
7364|1823|2294|OUT
7365|1823|2295|OUT
7368|800|2249|REQ
7369|1419|2210|OPT
7373|1824|1963|REQ
7374|1824|459|REQ
7375|1824|531|REQ
7376|1824|2298|OUT
7377|1824|2299|OUT
7378|1824|2300|OUT
7379|1824|2301|OUT
7380|1824|2302|OUT
7381|1824|2303|OUT
7382|1824|2304|OUT
7383|1824|2305|OUT
7384|1825|2158|REQ
7385|1825|2306|OUT
7386|1826|2109|REQ
7387|1826|2307|OUT
7388|1826|2308|OUT
7389|1826|2140|REQ
7390|1827|2125|REQ
7391|1827|2114|REQ
7392|1827|2112|REQ
7393|1827|2309|OUT
7394|1827|2310|OUT
7395|1828|2124|REQ
7396|1828|2112|REQ
7397|1828|2311|OUT
7398|1828|2312|OUT
7400|177|489|OPT
7401|1637|1019|REQ
7402|1637|489|OPT
7403|1637|814|OPT
7404|1637|815|OPT
7405|1637|816|OPT
7406|1637|817|OPT
7414|1454|2315|OUT
7427|51|392|OUT
7428|51|2319|REQ
7429|75|2319|OUT
7431|149|2319|REQ
7460|496|2325|OUT
7461|505|2325|REQ
7463|1631|1850|OPT
7473|1731|2326|REQ
7479|1661|2314|REQ
7482|1666|1007|REQ
7504|73|345|REQ
7505|10|264|REQ
7506|10|278|OUT
7507|3|2343|REQ
7508|2|2344|OUT
7510|2|2346|OUT
7512|10|2344|REQ
7513|10|2346|REQ
7514|4|2344|REQ
7515|4|2346|REQ
7516|4|510|REQ
7517|273|345|REQ
7532|1679|2352|OUT
7543|782|2354|OUT
7547|1480|699|REQ
7554|1827|2113|REQ
7556|640|872|OPT
7560|821|1248|OPT
7563|814|1227|OPT
7567|1601|1336|OPT
7575|803|1067|OPT
7604|535|2356|OUT
7607|820|2357|OUT
7610|1603|2359|OPT
7616|1830|307|REQ
7617|1830|1022|REQ
7618|1830|384|REQ
7619|1830|848|REQ
7620|1830|849|REQ
7623|44|265|REQ
7624|44|2366|OUT
7625|44|384|REQ
7626|44|402|REQ
7627|53|402|REQ
7628|53|403|REQ
7629|53|405|REQ
7632|53|376|REQ
7633|44|1022|REQ
7634|247|419|REQ
7635|417|1492|REQ
7636|418|1492|REQ
7637|418|1544|REQ
7638|419|1492|REQ
7639|419|2367|REQ
7640|420|1492|REQ
7641|384|2367|OUT
7654|1244|2372|REQ
7655|1244|340|REQ
7656|1244|1576|REQ
7661|1832|2372|REQ
7662|1832|2377|REQ
7663|1832|1331|REQ
7664|1832|1396|REQ
7665|1832|1572|REQ
7666|1832|1573|REQ
7667|1832|2374|OUT
7668|1275|2372|REQ
7669|1275|1160|REQ
7670|1844|1380|REQ
7671|1844|2372|REQ
7672|1844|2375|OUT
7673|1845|2376|REQ
7674|1845|2378|REQ
7675|1295|2376|REQ
7677|1296|2376|REQ
7678|1840|2376|REQ
7679|1847|2376|REQ
7680|1848|2376|REQ
7681|1849|2376|REQ
7688|1836|2372|REQ
7689|1836|2377|REQ
7690|1836|1576|REQ
7692|1839|2372|REQ
7693|1833|2372|REQ
7694|1831|2372|REQ
7695|1833|2378|REQ
7696|1831|2380|OUT
7697|1831|2381|OUT
7698|1831|2382|OUT
7699|1831|2383|OUT
7700|1831|2384|OUT
7701|1831|2385|OUT
7702|1831|2394|OUT
7704|1831|2400|OUT
7705|1831|2401|OUT
7706|1833|2393|OUT
7707|1833|2386|OUT
7708|1833|2387|OUT
7709|1833|2388|OUT
7710|1833|2389|OUT
7711|1833|2390|OUT
7712|1833|2391|OUT
7713|1833|2392|OUT
7714|1834|2372|REQ
7715|1834|2386|REQ
7716|1834|2393|REQ
7717|1835|2372|REQ
7718|1835|2385|REQ
7719|1835|2394|REQ
7720|1835|2400|REQ
7721|1837|2372|REQ
7722|1837|1397|REQ
7723|1837|1575|REQ
7724|1837|1574|REQ
7725|1837|2386|REQ
7726|1838|2372|REQ
7727|1838|1396|REQ
7728|1838|1572|REQ
7729|1838|1573|REQ
7730|1838|2386|REQ
7731|1839|2401|REQ
7732|1839|2382|REQ
7733|1839|2383|REQ
7734|1839|2384|REQ
7735|1850|2401|REQ
7736|1850|2382|REQ
7737|1850|2383|REQ
7738|1850|2384|REQ
7740|1850|2381|REQ
7741|1296|2380|REQ
7742|1296|2381|REQ
7743|1296|2382|REQ
7744|1296|2385|REQ
7745|1296|2394|REQ
7746|1296|2400|REQ
7747|1284|2372|REQ
7748|1849|2383|REQ
7749|1849|2384|REQ
7750|1842|2372|REQ
7751|1843|2372|REQ
7752|1287|2372|REQ
7753|1290|2372|REQ
7754|1290|430|REQ
7755|1850|2402|OUT
7756|1296|2402|OPT
7757|1849|2402|OPT
7758|1851|2372|REQ
7761|1831|2403|OUT
7762|1831|2404|OUT
7763|1850|2403|REQ
7764|1850|2404|REQ
7765|1249|2372|REQ
7766|1249|2403|REQ
7767|1249|2404|REQ
7768|1831|2405|OUT
7769|1831|2406|OUT
7770|1249|2406|REQ
7771|1249|1476|REQ
7772|1269|2372|REQ
7773|1269|1476|REQ
7774|1269|2384|REQ
7775|1249|2384|REQ
7776|1251|2372|REQ
7777|1251|2384|REQ
7778|1251|328|REQ
7779|1271|2372|REQ
7780|1271|328|REQ
7781|1271|510|REQ
7782|1271|1476|REQ
7783|1251|1396|REQ
7784|1251|1572|REQ
7785|1271|1396|REQ
7786|1271|1572|REQ
7787|1839|2407|OUT
7788|1249|2407|REQ
7789|1251|2407|REQ
7790|1271|2407|REQ
7791|1269|2407|REQ
7792|1269|2408|OUT
7793|1251|2408|OPT
7794|1271|2408|OPT
7795|1290|2409|OUT
7796|1851|2410|OUT
7797|869|2411|OUT
7798|873|2411|OPT
7799|870|2412|OUT
7800|874|2412|OPT
7801|1838|2390|REQ
7802|1838|2391|REQ
7803|1838|2392|REQ
7804|1837|2387|REQ
7805|1837|2388|REQ
7806|1837|2389|REQ
7807|1850|2376|REQ
7808|1850|2405|REQ
7809|1850|2406|REQ
7810|1839|2405|REQ
7811|1839|2406|REQ
7812|1835|2386|REQ
7814|1271|2384|REQ
7815|1844|1860|REQ
7816|1851|2378|REQ
7840|1415|2253|REQ
7841|1823|1597|REQ
7844|818|2253|REQ
7848|1822|1085|REQ
7851|1818|365|REQ
7854|1675|1935|REQ
7856|1460|2427|REQ
7858|1855|584|REQ
7859|1855|607|REQ
7861|574|959|REQ
7862|708|1386|REQ
7863|708|1220|REQ
7864|706|1386|OUT
7865|706|2222|REQ
7866|800|1221|OUT
7868|701|2434|OUT
7869|701|2435|OUT
7879|537|2433|OUT
7881|549|881|OUT
7883|549|1872|OUT
7884|549|1045|REQ
7889|1857|1197|REQ
7890|1857|862|REQ
7891|1857|2438|OUT
7892|1857|2439|OUT
7893|1857|2440|OUT
7894|1857|2441|REQ
7895|1858|1197|REQ
7896|1858|2441|REQ
7897|1858|862|REQ
7898|1858|2442|OUT
7899|1858|2443|OUT
7900|1858|2444|OUT
7901|1859|2441|REQ
7902|1859|862|REQ
7903|1859|1197|REQ
7904|1859|2445|OUT
7905|1859|2446|OUT
7906|1859|2447|OUT
7914|815|1011|REQ
7915|815|1012|REQ
7916|815|864|REQ
7917|815|1657|REQ
7918|815|1656|REQ
7923|1832|2409|REQ
7925|267|419|REQ
7926|267|659|REQ
7927|267|660|REQ
7928|267|661|REQ
7929|267|662|REQ
7930|1850|2450|OUT
7931|1860|864|REQ
7932|1860|862|REQ
7933|1860|1661|REQ
7934|1860|1662|REQ
7935|1860|2449|REQ
7936|1860|2451|REQ
7937|1860|2452|OUT
7939|1857|2449|REQ
7941|1858|2449|REQ
7943|1859|2449|REQ
7945|1581|2449|OUT
7946|1581|2453|OUT
7947|1581|2454|OUT
7948|1581|2455|OUT
7949|1581|2456|OUT
7969|1421|2453|REQ
7970|1421|2454|REQ
7971|1421|2456|REQ
7972|1861|2456|REQ
7973|1861|2434|REQ
7975|1861|1008|REQ
7976|1861|957|REQ
7977|1861|1032|REQ
7978|1861|1033|REQ
7979|1861|907|OUT
7980|1861|912|OUT
7981|1857|2453|REQ
7982|1858|2454|REQ
7983|1859|2455|REQ
7985|1421|1344|REQ
7986|1421|1250|REQ
7987|1421|1072|REQ
7988|1421|1786|OUT
7989|1421|1787|OUT
7990|1421|2459|OUT
7999|1861|975|OUT
8000|1861|974|OUT
8001|684|975|REQ
8002|684|1253|REQ
8003|684|1069|REQ
8004|684|1786|REQ
8005|676|974|REQ
8006|676|1252|REQ
8007|676|1070|REQ
8008|676|1787|REQ
8009|1861|1856|OPT
8013|1861|879|OUT
8014|1861|878|OUT
8015|684|974|REQ
8016|684|1252|REQ
8017|684|1070|REQ
8018|684|1034|REQ
8019|684|1787|REQ
8020|684|2460|OUT
8021|684|2462|OUT
8022|676|975|REQ
8023|676|1253|REQ
8024|676|1069|REQ
8025|676|1786|REQ
8026|676|2461|OUT
8027|676|2463|OUT
8049|804|2358|REQ
8053|1598|2466|OPT
8054|1598|1509|REQ
8068|537|2469|OUT
8069|537|2470|OUT
8070|537|2471|OUT
8073|800|2474|OUT
8074|800|2475|OUT
8075|706|2472|OUT
8076|706|2473|OUT
8077|807|1220|REQ
8078|538|2433|REQ
8079|537|981|REQ
8080|807|981|REQ
8081|709|981|REQ
8082|975|2476|OUT
8083|975|2479|OUT
8084|996|2479|REQ
8085|996|981|REQ
8086|1574|2477|OUT
8087|1574|2480|OUT
8088|815|2481|OUT
8089|815|981|REQ
8090|815|2480|REQ
8091|701|2478|OUT
8092|1769|1052|REQ
8093|1769|1057|REQ
8094|1769|2474|REQ
8095|1769|2475|REQ
8096|1769|2472|REQ
8097|1769|2473|REQ
8098|1769|2470|REQ
8099|1769|2471|REQ
8100|1769|2476|REQ
8101|1769|2477|REQ
8102|1769|2478|REQ
8103|706|1915|REQ
8104|535|2482|OUT
8109|1864|1011|REQ
8110|1864|1012|REQ
8111|1864|864|REQ
8112|1864|2433|REQ
8113|1864|2483|REQ
8114|538|2483|OUT
8115|538|2484|OUT
8116|538|2437|OUT
8118|1864|862|REQ
8119|1864|2485|REQ
8120|1864|2486|OUT
8121|1864|2487|OUT
8129|1675|2482|REQ
8132|1581|882|OUT
8162|538|2469|REQ
8163|538|981|REQ
8181|1421|981|REQ
8194|631|882|REQ
8221|631|1031|REQ
8222|631|1406|REQ
8341|538|2436|REQ
8362|1581|2523|OUT
8483|1581|2544|OUT
8484|1581|2545|OUT
8485|1899|2544|REQ
8486|1899|2546|OUT
8487|1900|2544|REQ
8488|1900|2547|OUT
8489|1916|2548|OUT
8490|1916|2544|REQ
8491|1917|2544|REQ
8492|1917|2549|OUT
8493|1918|2544|REQ
8494|1919|2544|REQ
8495|1920|2544|REQ
8496|1920|2550|OUT
8497|1919|2551|OUT
8498|1918|2552|OUT
8499|1922|2544|REQ
8500|1922|1477|OPT
8501|1922|912|OPT
8502|1922|1052|OPT
8503|1922|988|OPT
8504|1922|977|OPT
8505|1922|883|OPT
8506|1922|892|OPT
8507|1922|2470|OPT
8508|1922|2471|OPT
8509|1922|1229|OPT
8510|1922|2474|OPT
8511|1922|2475|OPT
8512|1922|1344|OPT
8513|1922|1250|OPT
8514|1922|2476|OPT
8515|1922|2006|OPT
8516|1922|2546|OPT
8517|1922|2548|OPT
8518|1922|2552|OPT
8519|1922|2477|OPT
8520|1922|2551|OPT
8521|1922|1253|OPT
8522|1922|2550|OPT
8523|1922|1252|OPT
8524|1922|2478|OPT
8525|1922|2547|OPT
8527|1922|2554|OUT
8528|1922|2555|OUT
8529|1922|2556|OUT
8532|1922|2559|OUT
8534|1922|2561|OUT
8535|1922|2562|OUT
8536|1901|2561|OPT
8537|1901|2554|OPT
8538|1901|2253|OPT
8539|1901|2563|OPT
8540|1901|2562|OPT
8541|1901|2564|OUT
8542|1902|2563|REQ
8543|1902|2544|REQ
8544|1902|2561|REQ
8545|1902|2554|REQ
8546|1902|1011|REQ
8547|1902|1012|REQ
8549|1923|2544|REQ
8550|1923|2561|REQ
8551|1923|2554|REQ
8552|1923|2482|REQ
8553|1923|2566|OUT
8554|1903|2544|REQ
8555|1903|2561|REQ
8556|1903|2554|REQ
8557|1903|2563|REQ
8559|1903|1011|REQ
8560|1903|1012|REQ
8561|1905|2544|REQ
8562|1905|2561|REQ
8563|1905|2554|REQ
8564|1905|2555|REQ
8565|1905|1007|REQ
8566|1905|1253|OPT
8567|1905|1252|OPT
8568|1905|1344|OPT
8569|1905|1250|OPT
8570|1905|1229|OPT
8571|1905|2563|REQ
8572|1905|2567|OUT
8573|1905|2568|OUT
8574|1924|2567|REQ
8575|1924|2561|REQ
8576|1924|2554|REQ
8577|1924|2568|REQ
8578|1924|2563|REQ
8579|1913|2556|REQ
8580|1913|2567|REQ
8581|1913|2544|REQ
8582|1913|2561|REQ
8583|1913|2554|REQ
8584|1913|2568|REQ
8585|1913|2569|OUT
8586|1913|2563|REQ
8587|1909|2544|REQ
8588|1909|2561|REQ
8589|1909|2554|REQ
8590|1913|968|REQ
8591|1913|969|REQ
8592|1909|2563|REQ
8594|1909|2572|REQ
8595|1909|2571|OUT
8596|1914|1209|REQ
8597|1914|2563|REQ
8598|1914|2554|REQ
8600|1922|2557|OUT
8601|1921|2572|OUT
8602|1921|2573|OUT
8603|1921|2525|REQ
8604|1921|2544|REQ
8605|1921|2561|REQ
8606|1921|2554|REQ
8607|1921|2574|REQ
8608|1921|2563|REQ
8609|1921|2556|REQ
8610|1921|2559|REQ
8611|1921|862|REQ
8612|1921|2575|OUT
8614|1925|2572|REQ
8615|1925|2544|REQ
8616|1925|2561|REQ
8617|1925|2554|REQ
8618|1925|2563|REQ
8621|1921|2523|OPT
8622|1925|2552|OPT
8623|1925|2547|OPT
8624|1925|2551|OPT
8625|1925|2550|OPT
8626|1925|2576|OUT
8627|1910|2572|REQ
8628|1910|2544|REQ
8629|1910|2561|REQ
8630|1910|2554|REQ
8631|1910|1011|REQ
8632|1910|1012|REQ
8633|1910|2563|REQ
8635|1925|1011|REQ
8636|1925|1012|REQ
8637|1910|2577|OUT
8638|1910|2578|OUT
8639|1910|2556|REQ
8640|1925|2556|REQ
8641|1912|2546|OPT
8642|1912|2548|OPT
8643|1912|2549|OPT
8644|1911|2002|OUT
8645|1911|1345|OUT
8646|1911|1347|OUT
8647|1911|2544|REQ
8648|1911|2561|REQ
8649|1911|2554|REQ
8650|1911|2571|REQ
8651|1911|2568|REQ
8657|1911|1209|OPT
8658|1911|2555|REQ
8659|1912|2544|REQ
8660|1912|2561|REQ
8661|1912|2554|REQ
8662|1912|2577|REQ
8663|1912|1345|OPT
8664|1912|1347|OPT
8665|1912|2002|OPT
8666|1912|2578|REQ
8667|1912|2555|REQ
8668|1926|2545|REQ
8669|1926|880|OUT
8670|1934|2612|OUT
8671|1934|2545|REQ
8672|1935|2545|REQ
8673|1935|1480|OUT
8674|1936|2613|OUT
8675|1936|2545|REQ
8676|1937|2545|REQ
8677|1937|1415|OUT
8678|1938|953|OUT
8679|1939|2614|OUT
8680|1939|2545|REQ
8681|1940|2545|REQ
8682|1940|2615|OUT
8683|1941|2616|OUT
8684|1941|2545|REQ
8685|1942|2545|REQ
8686|1942|2617|OUT
8688|1943|2545|REQ
8689|1943|2618|OUT
8690|1944|2619|OUT
8691|1944|2545|REQ
8692|1905|2253|OPT
8693|1921|2557|REQ
8698|1945|2545|REQ
8699|1945|2600|OUT
8710|1945|2433|OPT
8713|1946|2606|REQ
8714|1946|2545|REQ
8715|1946|2598|REQ
8716|1946|2600|REQ
8717|1946|2602|OUT
8719|1949|2598|REQ
8720|1949|2482|REQ
8721|1949|2601|OUT
8722|1949|2545|REQ
8723|1953|2594|REQ
8724|1953|2545|REQ
8725|1953|2598|REQ
8726|1953|1386|OPT
8727|1953|2605|OUT
8736|1864|2607|OUT
8738|1950|2606|REQ
8739|1950|2545|REQ
8740|1950|2598|REQ
8742|1950|2600|REQ
8743|1950|2604|OUT
8744|1950|2596|OUT
8745|1950|1935|OUT
8752|1957|2606|REQ
8753|1957|2545|REQ
8754|1957|2598|REQ
8756|818|1875|OUT
8759|811|2608|REQ
8760|811|2609|REQ
8761|1957|2609|OUT
8762|818|2608|REQ
8763|1951|2604|REQ
8764|1951|2545|REQ
8766|1951|2596|REQ
8767|1957|2608|OUT
8768|1957|2610|OUT
8769|811|1232|OUT
8772|811|1261|OUT
8777|716|1873|OUT
8778|716|2606|REQ
8779|716|2545|REQ
8780|716|2598|REQ
8781|716|2610|REQ
8782|811|2606|REQ
8783|811|2545|REQ
8784|811|2598|REQ
8785|818|2610|REQ
8786|818|2606|REQ
8787|818|2545|REQ
8788|818|2598|REQ
8789|716|2608|REQ
8790|716|2609|REQ
8791|1446|2610|REQ
8792|1446|2598|REQ
8793|1446|2545|REQ
8794|1446|2608|REQ
8795|1446|2609|REQ
8796|1415|2359|OUT
8797|1415|2466|OUT
8799|1415|1874|OUT
8800|1415|2610|REQ
8801|1415|2606|REQ
8802|1415|2545|REQ
8803|1415|2598|REQ
8804|1415|2608|REQ
8805|1415|2609|REQ
8806|549|2610|REQ
8807|549|2606|REQ
8808|549|2545|REQ
8809|549|2598|REQ
8810|549|2608|REQ
8811|549|2609|REQ
8812|1960|2610|REQ
8813|1960|2606|REQ
8814|1960|2545|REQ
8815|1960|2598|REQ
8816|1960|2608|REQ
8817|1960|2609|REQ
8818|1960|909|OUT
8819|1961|2606|REQ
8820|1961|2545|REQ
8821|1961|2598|REQ
8822|1961|1208|OPT
8823|1961|1227|OPT
8825|1961|2608|REQ
8838|1957|2600|REQ
8839|1957|2611|OUT
8840|1957|1661|OPT
8841|1957|1662|OPT
8843|1951|2600|REQ
8844|1951|2598|REQ
8845|818|2453|OPT
8846|818|2454|OPT
8847|818|882|OPT
8848|818|2523|OPT
8849|818|2456|OPT
8850|818|1657|REQ
8851|818|1656|REQ
8852|811|882|OPT
8853|811|2456|OPT
8854|811|2523|OPT
8855|716|2453|OPT
8856|716|2454|OPT
8857|716|2455|OPT
8858|716|2456|OPT
8859|716|2523|OPT
8860|716|1208|OPT
8861|1968|2545|REQ
8862|1962|2545|REQ
8863|1962|2579|OUT
8864|1963|2580|OUT
8865|1964|2581|OUT
8866|1965|2582|OUT
8867|1966|2583|OUT
8868|1967|2584|OUT
8869|1968|2585|OUT
8870|1415|882|OPT
8871|1415|2456|OPT
8872|1415|2523|OPT
8873|1415|1645|OPT
8874|1415|1263|OPT
8875|549|2523|OPT
8876|549|882|OPT
8877|549|2456|OPT
8878|549|1646|OPT
8879|549|866|OPT
8880|549|2433|OPT
8881|1969|2545|REQ
8882|1969|2598|REQ
8883|1969|2600|REQ
8884|1969|2483|OPT
8885|1969|2484|OPT
8886|1969|2437|OPT
8887|1969|2434|OPT
8888|1969|2435|OPT
8889|1969|1008|OPT
8890|1581|2620|OUT
8891|1962|2620|REQ
8892|1962|880|REQ
8893|1963|2620|REQ
8894|1963|2545|REQ
8895|1963|2612|REQ
8896|1964|2545|REQ
8897|1964|2620|REQ
8898|1964|1480|REQ
8899|1965|2545|REQ
8900|1965|2620|REQ
8901|1965|2613|REQ
8902|1966|2545|REQ
8903|1966|2620|REQ
8904|1966|1415|REQ
8905|1967|2545|REQ
8906|1967|2620|REQ
8907|1967|953|REQ
8908|1968|2620|REQ
8909|1968|2614|REQ
8910|1970|2545|REQ
8911|1970|2608|REQ
8912|1970|2600|REQ
8913|1970|2613|OPT
8914|1970|1415|OPT
8915|1970|2618|OPT
8916|1970|953|OPT
8917|1970|2614|OPT
8918|1970|2612|OPT
8919|1970|2617|OPT
8920|1970|1480|OPT
8921|1970|880|OPT
8922|1970|2616|OPT
8923|1970|2615|OPT
8924|1970|2619|OPT
8925|1970|872|OPT
8926|1970|1067|OPT
8927|1970|1227|OPT
8928|1970|1774|OPT
8929|1970|1336|OPT
8930|1970|1248|OPT
8931|1970|909|OPT
8932|1969|2621|OUT
8933|1970|2621|OPT
8934|1945|2613|OPT
8935|1945|1415|OPT
8936|1945|2618|OPT
8937|1945|953|OPT
8938|1945|2614|OPT
8939|1945|2619|OPT
8940|1945|2612|OPT
8941|1945|2617|OPT
8942|1945|1480|OPT
8943|1945|880|OPT
8944|1945|2616|OPT
8945|1945|2615|OPT
8946|1961|1229|OUT
8947|1961|1209|OUT
8948|1970|1229|OPT
8949|1970|1209|OPT
8950|1950|2597|REQ
8952|1957|1935|OPT
8956|1971|1250|OPT
8958|1971|1253|OPT
8959|1971|1252|OPT
8963|1971|1477|OPT
8968|1971|2545|REQ
8969|1971|2598|REQ
8972|1971|2253|REQ
8973|1966|2632|OUT
8974|1966|2627|OUT
8975|1962|2623|OUT
8976|1963|2624|OUT
8977|1964|2630|OUT
8978|1964|2625|OUT
8979|1965|2631|OUT
8980|1965|2626|OUT
8981|1968|2629|OUT
8982|1968|2628|OUT
8983|1954|2472|OPT
8984|1954|2473|OPT
8985|1954|2478|OPT
8986|1954|2523|OPT
8987|1954|2476|OPT
8989|1954|2545|REQ
8990|1954|2598|REQ
8991|1954|2620|REQ
8992|1954|2591|OUT
8993|1954|2592|OUT
8994|1954|2594|OUT
8995|1954|2595|OUT
8996|1954|2583|OPT
8997|1954|2581|OPT
8998|1954|2584|OPT
8999|1955|2545|REQ
9000|1955|2598|REQ
9001|1955|2620|REQ
9002|1955|2593|OUT
9003|1954|2525|REQ
9007|1955|2599|OUT
9008|691|2598|REQ
9009|691|2620|REQ
9010|691|2551|OPT
9011|691|2550|OPT
9012|691|2584|REQ
9013|691|2599|REQ
9014|1955|1011|REQ
9015|1955|1012|REQ
9016|1954|862|REQ
9017|1598|2551|OPT
9018|1598|2550|OPT
9020|691|2545|REQ
9021|1598|1008|OPT
9022|1598|2584|OPT
9023|1598|957|OPT
9024|1598|2547|OPT
9025|1598|2632|REQ
9026|1598|2627|REQ
9027|1599|2438|OPT
9028|1599|2444|OPT
9029|1599|2632|OPT
9030|1599|2627|OPT
9031|1599|2598|REQ
9032|1599|2599|REQ
9033|1599|2583|REQ
9034|1599|2545|REQ
9035|1581|2606|OUT
9036|1581|2598|OUT
9037|1581|2597|OUT
9038|1926|2606|REQ
9039|1926|2598|REQ
9040|1926|2597|REQ
9041|1926|2469|REQ
9042|1926|868|REQ
9043|1934|2606|REQ
9044|1934|2598|REQ
9045|1934|2597|REQ
9046|1934|1220|REQ
9047|1934|1223|REQ
9048|1935|2606|REQ
9049|1935|2598|REQ
9050|1935|2597|REQ
9051|1935|1057|REQ
9052|1935|1386|REQ
9053|1936|2606|REQ
9054|1936|2598|REQ
9055|1936|2597|REQ
9056|1936|1264|REQ
9057|1936|2479|REQ
9058|1937|2606|REQ
9059|1937|2598|REQ
9060|1937|2597|REQ
9061|1937|1354|REQ
